Player ID,Timestamps,Hours Played,Money Spent ($),Criminal Score,Missions Completed,Player Rank,Team Affiliation,VIP Status,Cash on Hand ($),Sync Stability (%),Quest Exploit Score,Player Level,Dark Market Transactions,Transaction Amount ($),Neural Link Stability (%)
P0179,2025-02-15 00:17:39,190,6396,5,136,Cosmic Ensign,Shadow Collective,No,12490,97.5,682,Quantum Sovereign,PixelPirate,8670,86.3
P0180,2025-02-16 04:36:10,139,14369,5,74,Stellar Scout,Lone Wolf,No,3051,97.5,492,Quantum Sovereign,RealityBender,8365,92.0
P0181,2025-02-16 12:03:34,409,45,7,361,Universal Archon,Shadow Collective,No,107,61.7,0,Cosmic Initiate,RealityBender,54,40.9
P0182,2025-02-15 08:48:59,261,3337,0,149,Interstellar Agent,Cyber Sentinels,No,6357,94.9,310,Quantum Sovereign,Error404,5018,73.7
P0183,2025-02-16 03:18:01,159,16677,5,41,Interstellar Agent,Cyber Sentinels,No,6258,85.5,784,Celestial Vanguard,ByteBandit,1705,76.9
P0184,2025-02-16 18:45:11,139,17066,0,214,Nebula Novice,Shadow Collective,No,1922,92.1,856,Starborne Operative,GlitchChip,4120,89.0
P0185,2025-02-17 04:06:32,74,15899,3,192,Stellar Scout,Lone Wolf,No,1062,89.8,865,Quantum Sovereign,GhostCoder,3648,84.5
P0186,2025-02-15 06:54:51,416,38,10,499,Interstellar Agent,Shadow Collective,No,227,42.8,0,Galactic Cadet,Error404,187,59.6
P0187,2025-02-15 03:32:50,80,17932,3,109,Interstellar Agent,Shadow Collective,No,1152,89.4,639,Celestial Vanguard,GlitchChip,2636,98.7
P0188,2025-02-15 05:35:38,174,9160,0,218,Stellar Scout,Shadow Collective,Yes,3492,88.4,999,Quantum Sovereign,GhostCoder,3847,88.6
P0189,2025-02-17 10:52:02,283,4804,0,104,Stellar Scout,Cyber Sentinels,No,10415,93.4,748,Celestial Vanguard,CyberWraith,7144,60.8
P0190,2025-02-16 14:14:31,144,18808,0,234,Interstellar Agent,Cyber Sentinels,No,9630,95.5,368,Starborne Operative,GlitchChip,4405,95.1
P0191,2025-02-17 00:24:07,152,17617,1,90,Nebula Novice,Cyber Sentinels,No,9845,87.8,501,Celestial Vanguard,ByteBandit,6216,82.3
P0192,2025-02-16 10:47:53,484,12,9,405,Interstellar Agent,Shadow Collective,No,118,48.1,0,Galactic Cadet,RealityBender,145,41.8
P0193,2025-02-17 09:23:12,467,43,7,449,Interstellar Agent,Shadow Collective,No,415,45.5,245,Cosmic Initiate,GlitchChip,171,54.3
P0194,2025-02-15 15:35:30,449,36,10,460,Interstellar Agent,Shadow Collective,No,65,74.3,0,Cosmic Initiate,Error404,181,69.7
P0195,2025-02-15 05:17:09,113,14549,5,205,Stellar Scout,Shadow Collective,No,12826,91.5,628,Celestial Vanguard,RealityBender,3255,86.9
P0196,2025-02-17 19:46:38,165,8363,5,85,Interstellar Agent,Lone Wolf,No,8848,98.3,961,Quantum Sovereign,NeonShifter,4054,84.0
P0197,2025-02-15 20:56:39,69,15180,4,35,Interstellar Agent,Cyber Sentinels,No,12042,98.4,449,Quantum Sovereign,RealityBender,6154,71.1
P0198,2025-02-15 20:26:58,256,12189,2,294,Cosmic Ensign,Shadow Collective,No,8199,92.7,695,Quantum Sovereign,Error404,9278,96.9
P0199,2025-02-16 20:04:10,251,19808,1,260,Cosmic Ensign,Cyber Sentinels,No,6110,93.0,931,Quantum Sovereign,GlitchChip,4222,85.2
P0200,2025-02-17 20:01:24,123,17826,1,180,Cosmic Ensign,Cyber Sentinels,No,6210,99.6,496,Celestial Vanguard,ByteBandit,6842,71.1
P0201,2025-02-16 19:31:39,218,7171,4,91,Cosmic Ensign,Cyber Sentinels,No,6422,95.7,866,Celestial Vanguard,DataDrifter,7680,83.3
P0202,2025-02-15 12:37:39,492,19,10,363,Galactic Commander,Shadow Collective,No,324,73.2,0,Galactic Cadet,CyberWraith,112,51.7
P0203,2025-02-17 04:12:48,195,16043,4,194,Stellar Scout,Shadow Collective,No,4637,86.9,685,Quantum Sovereign,PixelPirate,153,62.7
P0204,2025-02-17 11:07:38,287,17221,3,161,Interstellar Agent,Cyber Sentinels,No,7507,94.4,801,Quantum Sovereign,GlitchChip,7904,77.5
P0205,2025-02-15 22:48:08,423,8,7,494,Interstellar Agent,Shadow Collective,Yes,35,51.1,137,Cosmic Initiate,RealityBender,158,46.1
P0206,2025-02-17 16:54:11,65,1322,0,192,Cosmic Ensign,Shadow Collective,No,4276,88.3,918,Quantum Sovereign,QuantumBreaker,9154,74.1
P0207,2025-02-15 17:12:40,191,11378,1,107,Interstellar Agent,Cyber Sentinels,No,785,99.3,393,Quantum Sovereign,Error404,4519,92.4
P0208,2025-02-15 09:04:13,452,15,6,417,Galactic Commander,Shadow Collective,No,469,48.8,0,Cosmic Initiate,CyberWraith,161,57.4
P0209,2025-02-16 19:40:12,164,7992,1,71,Nebula Novice,Shadow Collective,No,7750,87.3,693,Quantum Sovereign,PixelPirate,477,81.7
P0210,2025-02-15 19:47:10,222,17106,3,288,Cosmic Ensign,Shadow Collective,Yes,8815,94.2,752,Quantum Sovereign,DataDrifter,6210,65.8
P0211,2025-02-15 05:37:58,228,13375,1,226,Stellar Scout,Cyber Sentinels,No,7137,89.1,597,Starborne Operative,PixelPirate,9937,95.1
P0212,2025-02-17 21:57:09,472,16,10,478,Interstellar Agent,Shadow Collective,No,409,40.9,184,Galactic Cadet,RealityBender,175,53.1
P0213,2025-02-16 08:25:39,72,15331,2,198,Stellar Scout,Shadow Collective,No,4757,92.2,472,Starborne Operative,Error404,8573,84.0
P0214,2025-02-17 10:59:33,59,13499,2,44,Stellar Scout,Cyber Sentinels,No,3101,86.4,866,Starborne Operative,QuantumBreaker,1398,81.0
P0215,2025-02-15 18:34:44,125,5641,3,162,Stellar Scout,Cyber Sentinels,No,3230,92.8,537,Starborne Operative,Error404,954,82.9
P0216,2025-02-17 09:01:25,294,6765,2,300,Interstellar Agent,Shadow Collective,No,4370,85.3,500,Quantum Sovereign,GlitchChip,1203,90.9
P0217,2025-02-15 19:35:28,95,18496,0,256,Cosmic Ensign,Lone Wolf,No,9243,99.0,551,Starborne Operative,CyberWraith,2914,90.7
P0218,2025-02-16 13:22:24,178,17531,0,221,Stellar Scout,Cyber Sentinels,Yes,3054,97.7,547,Quantum Sovereign,CyberWraith,9502,91.3
P0219,2025-02-16 09:40:16,94,4600,5,147,Stellar Scout,Lone Wolf,No,1192,86.0,686,Starborne Operative,RealityBender,4805,78.4
P0220,2025-02-17 10:10:10,243,13943,4,297,Interstellar Agent,Lone Wolf,No,11106,99.1,662,Quantum Sovereign,Error404,6738,90.1
P0221,2025-02-16 14:07:04,92,17487,3,84,Nebula Novice,Cyber Sentinels,Yes,6521,97.6,418,Quantum Sovereign,PixelPirate,6368,75.0
P0222,2025-02-16 03:12:23,462,13,5,355,Universal Archon,Shadow Collective,No,384,45.9,71,Galactic Cadet,Error404,112,44.3
P0223,2025-02-17 17:34:21,162,9287,3,224,Interstellar Agent,Lone Wolf,No,14956,88.1,433,Celestial Vanguard,RealityBender,4120,97.9
P0224,2025-02-17 17:19:13,75,10680,2,47,Cosmic Ensign,Shadow Collective,No,11205,98.1,379,Quantum Sovereign,QuantumBreaker,5912,92.8
P0225,2025-02-16 16:10:00,289,16710,0,200,Cosmic Ensign,Cyber Sentinels,No,8802,87.5,403,Starborne Operative,ByteBandit,4517,62.4
P0226,2025-02-16 13:06:04,183,13165,0,249,Interstellar Agent,Shadow Collective,No,8041,90.2,634,Celestial Vanguard,CyberWraith,934,92.0
P0227,2025-02-16 18:38:37,456,49,8,410,Interstellar Agent,Shadow Collective,No,280,69.1,34,Cosmic Initiate,Error404,134,59.8
P0228,2025-02-16 08:01:47,212,9752,1,92,Stellar Scout,Cyber Sentinels,No,5018,90.9,342,Starborne Operative,QuantumBreaker,298,98.1
P0229,2025-02-15 14:09:45,99,14683,1,238,Cosmic Ensign,Cyber Sentinels,Yes,1585,87.5,338,Celestial Vanguard,GhostCoder,1182,68.8
P0230,2025-02-17 18:38:16,286,17170,0,60,Interstellar Agent,Shadow Collective,No,6596,97.8,564,Quantum Sovereign,ByteBandit,9077,95.6
P0231,2025-02-17 11:18:04,211,11699,4,99,Cosmic Ensign,Lone Wolf,No,4518,88.4,322,Celestial Vanguard,GhostCoder,4559,73.1
P0232,2025-02-16 13:03:08,299,14261,0,173,Cosmic Ensign,Cyber Sentinels,No,9593,88.4,524,Starborne Operative,GhostCoder,2610,97.0
P0233,2025-02-17 02:46:54,142,14521,5,224,Interstellar Agent,Lone Wolf,No,1829,88.6,938,Celestial Vanguard,GlitchChip,5243,97.0
P0234,2025-02-15 04:08:36,258,15161,1,232,Interstellar Agent,Cyber Sentinels,No,6568,86.8,541,Celestial Vanguard,GhostCoder,6593,83.5
P0235,2025-02-16 05:30:51,110,10386,1,104,Cosmic Ensign,Cyber Sentinels,No,10223,90.7,384,Starborne Operative,GlitchChip,1448,91.8
P0236,2025-02-15 00:37:05,159,17143,0,97,Nebula Novice,Cyber Sentinels,No,1035,87.0,675,Quantum Sovereign,CyberWraith,9471,63.5
P0237,2025-02-15 12:01:51,134,4275,0,62,Nebula Novice,Lone Wolf,Yes,3649,96.8,700,Celestial Vanguard,GlitchChip,4479,83.7
P0238,2025-02-16 20:48:52,68,10320,1,53,Interstellar Agent,Lone Wolf,No,3078,94.7,827,Starborne Operative,GhostCoder,3766,87.6
P0239,2025-02-15 02:19:57,136,6334,5,262,Interstellar Agent,Shadow Collective,No,5520,89.4,710,Celestial Vanguard,DataDrifter,5167,86.7
P0240,2025-02-15 15:19:53,88,6086,0,60,Nebula Novice,Lone Wolf,No,2919,86.6,759,Starborne Operative,NeonShifter,1303,71.3
P0241,2025-02-16 00:13:42,198,8839,5,266,Interstellar Agent,Shadow Collective,No,11056,95.0,987,Quantum Sovereign,Error404,5056,97.5
P0242,2025-02-15 15:16:30,217,2108,2,100,Interstellar Agent,Cyber Sentinels,No,1301,85.5,558,Celestial Vanguard,NeonShifter,8252,78.5
P0243,2025-02-17 22:22:55,231,11603,3,88,Cosmic Ensign,Lone Wolf,No,7419,94.9,880,Quantum Sovereign,NeonShifter,221,94.8
P0244,2025-02-15 11:57:18,156,4054,3,191,Stellar Scout,Cyber Sentinels,No,4432,92.7,807,Celestial Vanguard,DataDrifter,3057,76.7
P0245,2025-02-17 08:07:56,446,46,7,457,Solar Admiral,Shadow Collective,No,53,59.3,256,Cosmic Initiate,GlitchChip,87,50.0
P0246,2025-02-16 23:57:45,240,17547,2,291,Interstellar Agent,Lone Wolf,No,10534,98.9,501,Celestial Vanguard,RealityBender,7553,98.6
P0247,2025-02-16 19:02:00,187,15956,0,165,Cosmic Ensign,Cyber Sentinels,No,10773,99.5,364,Celestial Vanguard,PixelPirate,7694,96.6
P0248,2025-02-16 20:19:42,286,11327,4,134,Interstellar Agent,Shadow Collective,No,11183,97.8,534,Quantum Sovereign,Error404,4263,75.8
P0249,2025-02-15 00:18:43,60,8267,3,142,Interstellar Agent,Cyber Sentinels,No,1746,97.0,580,Quantum Sovereign,ByteBandit,6928,60.7
P0250,2025-02-17 15:14:44,253,11033,4,46,Interstellar Agent,Lone Wolf,No,11334,93.3,418,Starborne Operative,PixelPirate,9287,89.0
P0251,2025-02-15 12:54:21,101,1465,5,239,Nebula Novice,Shadow Collective,No,8362,85.3,432,Quantum Sovereign,QuantumBreaker,2869,86.3
P0252,2025-02-17 00:55:11,91,14973,1,103,Cosmic Ensign,Cyber Sentinels,No,5231,89.6,855,Quantum Sovereign,ByteBandit,1223,63.0
P0253,2025-02-15 11:19:41,268,1109,1,53,Cosmic Ensign,Cyber Sentinels,No,7893,90.1,812,Quantum Sovereign,GhostCoder,8468,64.9
P0254,2025-02-17 00:38:31,251,3728,2,67,Cosmic Ensign,Cyber Sentinels,No,3601,93.2,556,Quantum Sovereign,RealityBender,1515,99.7
P0255,2025-02-15 11:49:03,420,34,10,436,Galactic Commander,Shadow Collective,No,473,70.3,0,Galactic Cadet,Error404,160,43.1
P0256,2025-02-16 13:18:47,153,7958,1,117,Interstellar Agent,Lone Wolf,No,1596,99.6,532,Quantum Sovereign,GhostCoder,9233,90.8
P0257,2025-02-16 04:12:01,144,7524,0,38,Interstellar Agent,Cyber Sentinels,Yes,6323,85.3,980,Celestial Vanguard,CyberWraith,6908,90.0
P0258,2025-02-15 00:32:29,270,16187,0,88,Nebula Novice,Lone Wolf,No,13052,86.7,439,Celestial Vanguard,GhostCoder,9169,99.8
P0259,2025-02-17 04:51:31,80,2064,5,182,Stellar Scout,Shadow Collective,No,7473,89.4,409,Starborne Operative,QuantumBreaker,2343,87.8
P0260,2025-02-17 11:23:49,89,10196,2,230,Nebula Novice,Lone Wolf,No,8663,89.6,607,Celestial Vanguard,RealityBender,528,99.3
P0261,2025-02-15 23:51:58,73,5503,4,71,Cosmic Ensign,Cyber Sentinels,Yes,4828,96.5,625,Starborne Operative,NeonShifter,9543,68.5
P0262,2025-02-17 10:16:52,406,18,7,494,Interstellar Agent,Shadow Collective,No,281,77.4,279,Galactic Cadet,CyberWraith,75,66.9
P0263,2025-02-17 06:46:51,129,14768,0,190,Cosmic Ensign,Lone Wolf,Yes,1626,86.4,902,Starborne Operative,GlitchChip,7914,61.7
P0264,2025-02-17 10:56:45,188,4502,2,101,Stellar Scout,Cyber Sentinels,No,3533,94.7,882,Quantum Sovereign,GlitchChip,375,78.8
P0265,2025-02-17 05:03:57,93,17701,1,228,Nebula Novice,Lone Wolf,No,4977,93.7,492,Celestial Vanguard,ByteBandit,3997,62.4
P0266,2025-02-15 15:21:54,149,7306,4,169,Cosmic Ensign,Cyber Sentinels,No,10179,91.2,892,Celestial Vanguard,QuantumBreaker,4180,84.7
P0267,2025-02-17 16:46:34,453,17,10,454,Universal Archon,Shadow Collective,Yes,58,56.2,0,Galactic Cadet,GlitchChip,197,45.5
P0268,2025-02-16 22:39:47,297,9152,1,40,Stellar Scout,Cyber Sentinels,No,12480,86.1,704,Starborne Operative,DataDrifter,4630,98.4
P0269,2025-02-16 17:50:21,426,46,5,478,Interstellar Agent,Shadow Collective,No,174,48.3,0,Cosmic Initiate,CyberWraith,133,69.3
P0270,2025-02-16 03:34:40,224,10013,3,123,Stellar Scout,Cyber Sentinels,No,3580,98.0,978,Starborne Operative,GhostCoder,8110,98.0
P0271,2025-02-16 07:51:15,400,28,8,340,Interstellar Agent,Shadow Collective,No,426,42.4,0,Galactic Cadet,GlitchChip,155,43.3
P0272,2025-02-15 20:54:50,435,12,8,496,Interstellar Agent,Shadow Collective,No,390,61.2,178,Galactic Cadet,GlitchChip,165,46.0
P0273,2025-02-17 14:54:12,172,13799,2,102,Interstellar Agent,Cyber Sentinels,No,2687,85.3,540,Quantum Sovereign,GhostCoder,6400,68.8
P0274,2025-02-17 21:04:07,214,5741,0,157,Cosmic Ensign,Lone Wolf,No,2119,89.1,974,Quantum Sovereign,QuantumBreaker,6714,60.8
P0275,2025-02-16 17:17:56,77,8904,2,149,Stellar Scout,Lone Wolf,No,14522,94.2,842,Starborne Operative,GhostCoder,8756,60.1
P0276,2025-02-17 21:48:16,498,45,9,407,Solar Admiral,Shadow Collective,Yes,99,47.5,217,Galactic Cadet,CyberWraith,200,46.0
P0277,2025-02-16 05:16:09,295,19520,4,202,Nebula Novice,Shadow Collective,No,3715,98.4,632,Starborne Operative,CyberWraith,5947,78.9
P0278,2025-02-15 17:33:40,176,8457,3,28,Nebula Novice,Cyber Sentinels,No,2744,88.5,344,Starborne Operative,GhostCoder,6856,81.4
P0279,2025-02-17 05:47:03,487,36,8,483,Galactic Commander,Shadow Collective,No,109,48.7,0,Galactic Cadet,RealityBender,200,52.3
P0280,2025-02-15 20:25:08,277,15740,1,67,Cosmic Ensign,Cyber Sentinels,No,2032,97.1,912,Quantum Sovereign,DataDrifter,823,79.0
P0281,2025-02-15 20:10:35,218,1208,3,130,Interstellar Agent,Shadow Collective,No,8752,93.7,889,Celestial Vanguard,RealityBender,7097,87.9
P0282,2025-02-17 20:03:34,165,19228,5,104,Nebula Novice,Lone Wolf,Yes,10776,93.6,983,Celestial Vanguard,DataDrifter,2919,92.9
P0283,2025-02-15 17:03:19,237,6878,1,127,Stellar Scout,Cyber Sentinels,No,1503,94.9,531,Quantum Sovereign,NeonShifter,615,64.7
P0284,2025-02-17 18:25:38,143,10817,5,241,Stellar Scout,Lone Wolf,Yes,3106,92.1,307,Starborne Operative,CyberWraith,675,81.3
P0285,2025-02-17 01:50:21,157,4556,0,100,Stellar Scout,Cyber Sentinels,No,2276,91.5,470,Celestial Vanguard,ByteBandit,9193,95.4
P0286,2025-02-16 14:39:23,288,11815,3,100,Stellar Scout,Shadow Collective,No,10509,97.6,755,Celestial Vanguard,CyberWraith,4363,84.3
P0287,2025-02-17 19:26:41,247,1656,1,227,Cosmic Ensign,Shadow Collective,No,8116,98.9,895,Starborne Operative,NeonShifter,981,69.2
P0288,2025-02-17 02:59:31,269,4708,4,265,Interstellar Agent,Lone Wolf,No,12585,97.3,354,Quantum Sovereign,NeonShifter,8931,95.0
P0289,2025-02-17 10:10:38,406,33,9,439,Interstellar Agent,Shadow Collective,No,282,43.3,47,Galactic Cadet,CyberWraith,135,56.5
P0290,2025-02-17 12:18:04,159,17072,1,91,Stellar Scout,Lone Wolf,No,8986,87.2,752,Starborne Operative,PixelPirate,9057,63.2
P0291,2025-02-17 07:21:06,92,10054,2,35,Nebula Novice,Cyber Sentinels,No,13202,95.0,324,Quantum Sovereign,RealityBender,1470,72.9
P0292,2025-02-17 07:09:49,213,3656,0,117,Interstellar Agent,Cyber Sentinels,No,9331,94.7,358,Quantum Sovereign,Error404,523,88.8
P0293,2025-02-17 23:58:23,147,4773,4,168,Cosmic Ensign,Shadow Collective,No,9441,97.2,914,Quantum Sovereign,Error404,8947,79.1
P0294,2025-02-16 11:45:49,246,3510,1,109,Cosmic Ensign,Lone Wolf,No,1195,89.7,780,Starborne Operative,ByteBandit,7221,78.7
P0295,2025-02-15 03:12:52,50,9561,1,213,Cosmic Ensign,Lone Wolf,No,6422,95.9,581,Quantum Sovereign,NeonShifter,6738,75.1
P0296,2025-02-15 08:57:08,88,9828,4,136,Cosmic Ensign,Shadow Collective,No,6499,89.7,474,Quantum Sovereign,PixelPirate,786,82.1
P0297,2025-02-15 02:52:02,63,14327,1,143,Interstellar Agent,Lone Wolf,No,9646,91.9,663,Starborne Operative,Error404,8715,67.4
P0298,2025-02-15 04:41:52,406,8,8,364,Interstellar Agent,Shadow Collective,No,468,61.2,0,Galactic Cadet,GlitchChip,190,68.5
P0299,2025-02-16 12:17:44,113,17897,1,213,Stellar Scout,Lone Wolf,No,7048,89.0,458,Quantum Sovereign,GlitchChip,2418,87.9
P0300,2025-02-16 21:04:46,235,6599,4,177,Interstellar Agent,Shadow Collective,No,4476,98.2,433,Celestial Vanguard,ByteBandit,7159,68.6
P0301,2025-02-15 22:32:35,114,3692,3,40,Interstellar Agent,Shadow Collective,No,10848,90.8,663,Celestial Vanguard,QuantumBreaker,793,67.5
P0302,2025-02-17 09:25:42,222,13092,2,298,Stellar Scout,Shadow Collective,No,14679,98.7,323,Quantum Sovereign,GlitchChip,7797,75.1
P0303,2025-02-16 05:56:31,270,10522,4,291,Nebula Novice,Cyber Sentinels,No,6535,88.6,812,Quantum Sovereign,NeonShifter,4612,73.3
P0304,2025-02-17 22:48:48,478,45,5,472,Solar Admiral,Shadow Collective,Yes,351,65.6,149,Cosmic Initiate,GlitchChip,105,46.3
P0305,2025-02-17 07:42:32,99,18242,2,181,Nebula Novice,Shadow Collective,No,13717,87.1,404,Starborne Operative,GlitchChip,9928,78.2
P0306,2025-02-16 09:57:57,251,5055,4,44,Stellar Scout,Cyber Sentinels,No,10836,95.2,804,Starborne Operative,NeonShifter,6735,85.8
P0307,2025-02-15 16:26:10,452,3,10,319,Interstellar Agent,Shadow Collective,No,313,70.5,0,Galactic Cadet,Error404,74,53.9
P0308,2025-02-16 12:27:31,249,19105,5,288,Nebula Novice,Cyber Sentinels,No,3919,97.3,330,Quantum Sovereign,GlitchChip,5581,91.1
P0309,2025-02-15 08:09:23,264,18166,0,145,Interstellar Agent,Shadow Collective,No,12015,92.5,590,Quantum Sovereign,GlitchChip,6907,96.7
P0310,2025-02-17 16:14:44,104,13837,2,197,Stellar Scout,Cyber Sentinels,Yes,10390,86.1,426,Quantum Sovereign,Error404,4799,64.4
P0311,2025-02-15 21:16:49,151,18363,3,195,Nebula Novice,Lone Wolf,No,7172,87.9,461,Starborne Operative,Error404,9962,80.2
P0312,2025-02-15 05:21:07,120,11983,2,234,Nebula Novice,Cyber Sentinels,No,1097,95.4,601,Starborne Operative,ByteBandit,8883,76.3
P0313,2025-02-17 06:24:19,446,41,5,499,Solar Admiral,Shadow Collective,No,479,55.8,0,Cosmic Initiate,RealityBender,79,62.4
P0314,2025-02-16 07:03:28,54,2381,1,48,Stellar Scout,Shadow Collective,No,14992,94.1,327,Celestial Vanguard,NeonShifter,7565,62.9
P0315,2025-02-17 20:28:16,75,6751,1,150,Cosmic Ensign,Shadow Collective,Yes,7541,92.6,487,Celestial Vanguard,Error404,1882,79.4
P0316,2025-02-17 13:42:29,245,19395,5,93,Stellar Scout,Lone Wolf,No,5257,96.2,341,Starborne Operative,DataDrifter,5080,95.9
P0317,2025-02-15 00:21:39,164,7359,2,172,Stellar Scout,Shadow Collective,No,9515,96.0,841,Starborne Operative,PixelPirate,855,68.5
P0318,2025-02-16 22:58:38,235,5067,0,72,Cosmic Ensign,Shadow Collective,No,795,94.1,348,Quantum Sovereign,CyberWraith,9348,83.2
P0319,2025-02-15 04:43:17,123,19811,1,28,Interstellar Agent,Shadow Collective,No,3213,91.0,912,Quantum Sovereign,Error404,6993,90.7
P0320,2025-02-16 17:42:13,272,10712,4,253,Nebula Novice,Lone Wolf,No,9269,96.8,893,Celestial Vanguard,Error404,4166,65.9
P0321,2025-02-16 17:10:00,402,50,9,379,Galactic Commander,Shadow Collective,No,455,47.6,0,Cosmic Initiate,CyberWraith,86,63.3
P0322,2025-02-16 07:18:09,193,2794,3,31,Interstellar Agent,Cyber Sentinels,No,2428,91.9,727,Starborne Operative,GhostCoder,2949,90.0
P0323,2025-02-15 22:32:14,235,8474,4,132,Cosmic Ensign,Lone Wolf,No,6427,94.8,832,Starborne Operative,ByteBandit,386,93.4
P0324,2025-02-17 23:25:46,50,12294,3,80,Stellar Scout,Lone Wolf,No,7613,90.1,862,Starborne Operative,PixelPirate,9774,90.5
P0325,2025-02-16 15:38:57,161,9717,0,215,Interstellar Agent,Shadow Collective,No,1692,98.9,521,Starborne Operative,ByteBandit,7995,92.3
P0326,2025-02-15 07:09:16,225,5774,1,290,Cosmic Ensign,Lone Wolf,No,12794,86.8,496,Celestial Vanguard,PixelPirate,8971,66.0
P0327,2025-02-16 18:47:18,129,17679,2,40,Nebula Novice,Cyber Sentinels,No,4165,85.0,983,Quantum Sovereign,PixelPirate,9936,75.6
P0328,2025-02-17 16:27:38,64,4826,3,277,Stellar Scout,Cyber Sentinels,Yes,3667,97.2,642,Starborne Operative,RealityBender,1184,75.0
P0329,2025-02-15 04:04:36,121,3624,2,57,Cosmic Ensign,Cyber Sentinels,No,13175,87.7,944,Quantum Sovereign,DataDrifter,9643,98.0
P0330,2025-02-16 22:45:15,86,2648,5,208,Stellar Scout,Lone Wolf,No,775,98.4,751,Celestial Vanguard,Error404,4712,75.6
P0331,2025-02-15 04:14:12,164,5578,5,226,Interstellar Agent,Lone Wolf,No,2747,90.2,868,Starborne Operative,GhostCoder,7868,96.9
P0332,2025-02-17 19:13:02,420,37,10,454,Interstellar Agent,Shadow Collective,No,134,40.9,273,Galactic Cadet,RealityBender,99,46.0
P0333,2025-02-16 09:02:58,289,5347,2,203,Stellar Scout,Cyber Sentinels,No,7075,86.6,857,Starborne Operative,GhostCoder,274,68.2
P0334,2025-02-17 17:28:17,223,4331,0,103,Nebula Novice,Shadow Collective,No,12793,91.3,825,Quantum Sovereign,CyberWraith,2268,78.7
P0335,2025-02-16 15:46:00,138,13320,0,117,Stellar Scout,Shadow Collective,Yes,11442,93.2,614,Celestial Vanguard,Error404,905,89.0
P0336,2025-02-15 12:17:02,132,2565,1,222,Cosmic Ensign,Lone Wolf,Yes,13893,86.4,582,Celestial Vanguard,RealityBender,3974,78.1
P0337,2025-02-17 01:39:54,76,14053,3,293,Nebula Novice,Cyber Sentinels,No,12639,96.9,983,Quantum Sovereign,NeonShifter,3158,63.0
P0338,2025-02-17 12:43:37,73,17107,4,294,Stellar Scout,Cyber Sentinels,No,4777,92.8,729,Starborne Operative,Error404,9047,73.6
P0339,2025-02-17 12:25:13,237,15350,1,238,Stellar Scout,Lone Wolf,No,2383,97.7,481,Quantum Sovereign,CyberWraith,6791,61.2
P0340,2025-02-15 16:40:06,165,1750,3,298,Interstellar Agent,Shadow Collective,No,2449,91.8,362,Celestial Vanguard,GhostCoder,3965,96.0
P0341,2025-02-16 13:44:23,87,1506,2,21,Interstellar Agent,Lone Wolf,No,11295,97.6,484,Starborne Operative,CyberWraith,5472,87.0
P0342,2025-02-15 06:16:33,223,12994,0,191,Interstellar Agent,Cyber Sentinels,No,7134,93.5,374,Quantum Sovereign,NeonShifter,1291,99.3
P0343,2025-02-15 10:06:10,151,15965,4,40,Cosmic Ensign,Cyber Sentinels,No,10477,93.1,859,Starborne Operative,NeonShifter,2178,95.7
P0344,2025-02-15 02:45:05,254,2111,4,137,Interstellar Agent,Lone Wolf,No,11828,88.8,598,Quantum Sovereign,NeonShifter,4984,95.3
P0345,2025-02-16 00:35:31,206,17783,4,53,Nebula Novice,Shadow Collective,No,10757,93.2,768,Starborne Operative,GhostCoder,1601,74.3
P0346,2025-02-15 13:02:14,189,14161,3,219,Interstellar Agent,Cyber Sentinels,No,11259,87.8,930,Celestial Vanguard,QuantumBreaker,6333,91.2
P0347,2025-02-17 22:09:41,234,16119,3,292,Interstellar Agent,Shadow Collective,No,14541,94.4,746,Quantum Sovereign,GhostCoder,2621,93.5
P0348,2025-02-15 09:25:44,197,7427,3,39,Cosmic Ensign,Lone Wolf,No,7030,94.7,998,Quantum Sovereign,DataDrifter,6140,62.1
